,County Name,hispanic,his_total,black,black_total,white,white_total,asian,asian_total,State
912,Matanuska-Susitna,3353,0.03736474363974726,895,0.009973589489285357,76930,0.8572829490622598,1148,0.012792939367262111,AK
923,Nome,115,0.012039363484087103,35,0.0036641541038525964,1583,0.1657244556113903,102,0.010678391959798994,AK
934,North,279,0.029430379746835444,101,0.010654008438818566,3240,0.34177215189873417,426,0.04493670886075949,AK
945,Northwest,86,0.011401299217817844,30,0.003977197401564364,879,0.11653188386583588,48,0.006363515842502983,AK
956,Petersburg,128,0.03343782654127482,20,0.00522466039707419,2749,0.7181295715778474,100,0.02612330198537095,AK
967,Prince,126,0.022532188841201718,19,0.003397711015736767,2861,0.5116237482117311,35,0.006258941344778255,AK
978,Sitka,426,0.047908232118758436,56,0.006297795771479982,5895,0.6629554655870445,513,0.057692307692307696,AK
989,Skagway,15,0.015544041450777202,2,0.002072538860103627,817,0.8466321243523316,9,0.00932642487046632,AK
1000,Southeast,229,0.032463850297703434,62,0.008789339381910972,5734,0.8128721292883471,67,0.009498157074000566,AK
1011,Valdez-Cordova,347,0.03584710743801653,45,0.0046487603305785125,7235,0.7474173553719008,359,0.03708677685950413,AK
1022,Wade,23,0.0030814576634512324,4,0.0005359056806002144,233,0.031216505894962488,18,0.002411575562700965,AK
1033,Wrangell,52,0.021894736842105262,9,0.003789473684210526,1705,0.7178947368421053,33,0.013894736842105264,AK
1044,Yakutat,36,0.05454545454545454,11,0.016666666666666666,263,0.3984848484848485,31,0.04696969696969697,AK
1055,Yukon-Koyukuk,69,0.012273212379935965,18,0.0032017075773745998,1257,0.22358591248665954,23,0.004091070793311989,AK
1066,Apache,4225,0.058945811708242646,226,0.003153077738713098,17597,0.24550756180590436,244,0.0034042078240973266,AZ
1077,Cochise,42877,0.32534581793624656,5825,0.04419944001396171,116653,0.8851497469439786,2701,0.02049488197042242,AZ
1088,Coconino,18324,0.13608513861761146,1783,0.013241639497664333,89754,0.6665676452458578,1961,0.014563575465462567,AZ
1099,Gila,9660,0.1803281748772611,260,0.004853553361085702,44143,0.8240400231477161,285,0.00532024118426702,AZ
1110,Graham,11346,0.3057396928051738,720,0.019401778496362168,30014,0.8087846941525195,230,0.006197790353004581,AZ
1121,Greenlee,3970,0.4752783431102598,112,0.013408356279181133,7691,0.9207470369926972,71,0.00849994014126661,AZ
1132,La,4808,0.2350180858343924,179,0.008749633395248802,16143,0.7890800664776616,147,0.00718545312347248,AZ
1143,Maricopa,1136307,0.29688969268983856,206290,0.05389861604741218,3276517,0.8560750969791013,141097,0.03686525293732957,AZ
1154,Mohave,29757,0.14865047132345227,2033,0.01015580899286146,185964,0.9289792737572496,2248,0.011229836997517248,AZ
1165,Navajo,11685,0.10864613067289007,1000,0.009297914477782634,56627,0.5265130031333972,635,0.0059041756933919725,AZ
1176,Pima,340654,0.3468437739906369,38364,0.03906108410697304,847923,0.8633299869470572,27643,0.028145280678997388,AZ
1187,Pinal,109648,0.28565920352645097,18797,0.048970670223685786,320649,0.8353671562778435,7379,0.019224055731264428,AZ
1198,Santa,39228,0.8265138426530698,243,0.005119885381989802,46045,0.9701445366819772,278,0.0058573174328936835,AZ
1209,Yavapai,28918,0.13701252244611747,1442,0.006832148051984972,199142,0.9435281743192726,1902,0.009011612756501674,AZ
1220,Yuma,117507,0.5979726119414378,4668,0.02375463719218967,180917,0.9206550336116921,2809,0.014294510683989028,AZ
1231,Arkansas,516,0.027189377173569396,4676,0.24639055748761723,13915,0.7332174096322057,90,0.00474233322794815,AR
1242,Ashley,1019,0.046674606082814214,5683,0.2603059728838402,15728,0.7204104067423965,64,0.0029314767314034445,AR
1253,Baxter,720,0.017348143507698238,147,0.0035419126328217238,40471,0.9751343276389659,163,0.003927426932992795,AR
1264,Benton,34666,0.15552684235555914,3244,0.01455400324818075,203274,0.911976096261003,6652,0.02984378224626953,AR
1275,Boone,725,0.01963811690774148,171,0.004631886884446611,35789,0.9694187117395309,148,0.004008884554959641,AR
1286,Bradley,1457,0.12673973556019485,3196,0.27800974251913707,7924,0.6892832289491997,44,0.003827418232428671,AR
1297,Calhoun,145,0.027143391988019468,1156,0.21639835267690002,4019,0.7523399475851741,26,0.004867090977162112,AR
1308,Carroll,3483,0.12636963935853712,157,0.005696248458021914,26406,0.9580581960670488,184,0.006675858065452435,AR
1319,Chicot,512,0.043456119504328636,6389,0.5422678662366321,5133,0.43566457307757595,58,0.004922763537599729,AR
1330,Clark,938,0.04081987901997476,5426,0.236128639192306,16950,0.7376300100091387,126,0.005483267331041385,AR
1341,Clay,208,0.012937737140013684,85,0.005287056042794054,15767,0.9807177956086335,34,0.0021148224171176214,AR
1352,Cleburne,524,0.020160824900927243,128,0.004924781655188335,25355,0.975529991150783,68,0.002616290254318803,AR
1363,Cleveland,143,0.016446233467510063,1043,0.11995399654974123,7519,0.864749856239218,22,0.0025301897642323176,AR
1374,Columbia,540,0.022030924890865326,9076,0.3702827302027661,14893,0.6076047488882542,167,0.006813267512545388,AR
1385,Conway,799,0.03757171071193454,2404,0.1130442960594376,18224,0.8569547634722091,87,0.004091037336593623,AR
1396,Craighead,4325,0.044693141540337496,12814,0.13241570305153402,80863,0.8356119085263147,1104,0.011408376476423721,AR
1407,Crawford,3769,0.06076484055073679,817,0.013171895656660111,57195,0.9221133073227357,906,0.014606777802856866,AR
1418,Crittenden,1020,0.02002473643913069,26124,0.5128688379763237,23803,0.4673027465300273,301,0.005909260458998371,AR
1429,Cross,282,0.015797434317405188,3966,0.22217242731499637,13546,0.75883703994174,80,0.004481541650327713,AR
1440,Dallas,205,0.025352461043779372,3361,0.4156566905763047,4515,0.558372495671531,35,0.004328468958694039,AR
1451,Desha,543,0.04183681331381462,6230,0.4800061638030665,6438,0.4960320517759458,68,0.005239232606518222,AR
1462,Drew,475,0.025654874426140967,5148,0.2780448285174183,12995,0.7018633540372671,95,0.005130974885228194,AR
1473,Faulkner,4515,0.03961221266888928,11788,0.10342165292156519,97967,0.8595104404281453,1328,0.011651166871380944,AR
1484,Franklin,402,0.02219032899094723,174,0.009604769264738354,17336,0.9569441377787591,168,0.00927357032457496,AR
1495,Fulton,108,0.008831466186932702,67,0.005478779949300842,11875,0.9710524163872761,41,0.0033526862376318588,AR
1506,Garland,4685,0.048728483020437884,7728,0.08037859483072443,84956,0.883623693379791,707,0.007353476519839825,AR
1517,Grant,386,0.021577505729778075,407,0.022751411481916263,17161,0.9593046005925429,55,0.003074515065123819,AR
1528,Greene,915,0.021686575654152447,257,0.006091202123625332,41098,0.9740709139173302,121,0.002867842244975351,AR
1539,Hempstead,2692,0.11900972590627763,6695,0.2959770114942529,15222,0.6729442970822281,121,0.005349248452696728,AR
1550,Hot,953,0.02892875572959354,3595,0.10912788756336703,28521,0.8657681449776887,123,0.0037337218832528916,AR
1561,Howard,1364,0.09869753979739508,2874,0.20795947901591896,10544,0.7629522431259045,105,0.007597684515195369,AR
1572,Independence,2163,0.05887636779356525,754,0.020523708421797595,34947,0.95124938755512,295,0.008029832870597203,AR
1583,Izard,209,0.01527442812248776,204,0.014909011181758386,13186,0.9636775560915004,51,0.0037272527954395965,AR
1594,Jackson,464,0.02581506620674307,2987,0.16618448870590855,14541,0.8090018916212307,71,0.003950150216980083,AR
1605,Jefferson,1305,0.016869619173194756,42711,0.5521213061351121,32846,0.42459732671475475,574,0.007420047053956927,AR
1616,Johnson,3123,0.12206370920461208,458,0.01790111393394567,24254,0.9479773304670706,195,0.007621653312487786,AR
1627,Lafayette,126,0.016498625114573784,2813,0.36833835275631793,4653,0.6092706560167606,36,0.004713892889878225,AR
1638,Lawrence,164,0.009412304866850322,151,0.008666207529843893,17008,0.9761248852157943,33,0.001893939393939394,AR
1649,Lee,200,0.01920860545524395,5728,0.5501344602381867,4431,0.4255666538609297,47,0.0045140222819823285,AR
1660,Lincoln,445,0.03155133295519002,4205,0.2981423709585933,9637,0.6832813386273398,56,0.003970504821327283,AR
1671,Little,397,0.030206193410941187,2514,0.19128052955946132,10098,0.7683177356767861,59,0.004489081640416952,AR
1682,Logan,559,0.02503919372900336,322,0.014423292273236282,21040,0.942441209406495,356,0.015946248600223964,AR
1693,Lonoke,2295,0.033438237608182535,4133,0.06021796777107556,62407,0.9092723722936155,561,0.008173791415333509,AR
1704,Madison,758,0.04817286304416905,85,0.005401970130282809,15172,0.9642198919605974,83,0.005274864950746743,AR
1715,Marion,266,0.016000962463907604,79,0.004752165543792108,16183,0.9734720885466795,46,0.0027670837343599613,AR
1726,Miller,1091,0.025063750603046244,10780,0.24765099129316087,31569,0.7252406441682556,226,0.005191941004847343,AR
1737,Mississippi,1689,0.03644091566161082,15843,0.34181967248484324,29478,0.6360007767157867,247,0.00532913331463462,AR
1748,Monroe,136,0.016792196567477467,3279,0.40486479812322507,4594,0.567230522286702,40,0.004938881343375725,AR
1759,Montgomery,328,0.03462837837837838,81,0.00855152027027027,9086,0.9592483108108109,47,0.004961993243243243,AR
1770,Nevada,203,0.022615864527629235,2737,0.30492424242424243,6020,0.6706773618538324,38,0.004233511586452763,AR
1781,Newton,134,0.016078713702903768,46,0.005519558435325174,8030,0.9635229181665467,25,0.002999760019198464,AR
1792,Ouachita,425,0.016262340246422285,10515,0.40234942986148314,15031,0.5751511441034668,93,0.003558582689217112,AR
1803,Perry,239,0.022890527727229194,210,0.020113015994636527,10009,0.9586246528110334,26,0.0024901829326692848,AR
1814,Phillips,274,0.012652966982221197,13670,0.6312629877626414,7631,0.3523897483260217,70,0.0032325098129762178,AR
1825,Pike,689,0.06105449712007089,362,0.03207797961896323,10585,0.9379707576428888,67,0.005937084625609216,AR
1836,Poinsett,545,0.022183327906219474,1814,0.07383588407684794,22351,0.9097606642787366,51,0.002075871051774666,AR
1847,Polk,1205,0.0582688588007737,142,0.0068665377176015474,19697,0.9524661508704062,95,0.004593810444874275,AR
1858,Pope,4191,0.0677420919068324,1879,0.0303716036012737,57581,0.9307223560217887,624,0.010086152553057365,AR
1869,Prairie,77,0.008854645814167433,1032,0.11867525298988041,7524,0.8652253909843606,13,0.0014949402023919044,AR
1880,Pulaski,22282,0.05808170329899487,135569,0.35338292947407934,230850,0.6017485506944155,7681,0.020021791717062185,AR
1891,Randolph,277,0.015415437698258112,172,0.00957204073682453,17491,0.973398630975569,40,0.0022260559853080307,AR
1902,St.,1137,0.0403563569248243,14686,0.5212607368495776,12792,0.45403563569248245,140,0.004969120465677575,AR
1913,Saline,4143,0.03852806606405535,5136,0.04776252650373842,99440,0.924747981996057,959,0.008918275490086672,AR
1924,Scott,784,0.06951587160844121,83,0.00735946089732222,10357,0.918336584500798,390,0.03458059939705622,AR
1935,Searcy,111,0.013558079882740931,54,0.00659582264565775,7886,0.9632343959936485,22,0.002687187003786491,AR
1946,Sebastian,15392,0.12223634053367217,8335,0.0661928208386277,105333,0.8365073062261753,5253,0.04171696315120712,AR
1957,Sevier,5226,0.30486524326216313,781,0.04556061136390153,15352,0.8955781122389452,81,0.004725236261813091,AR
1968,Sharp,302,0.017521466697609654,152,0.008818751450452541,16637,0.9652471571130192,51,0.0029589231840334183,AR
1979,Stone,157,0.012658227848101266,61,0.004918164960090301,12077,0.9737160364427961,36,0.0029025235830041117,AR
1990,Union,1459,0.03511093998171055,13774,0.3314723011021803,26870,0.6466284834191655,203,0.004885209606776724,AR
2001,Van,478,0.02768607008398494,136,0.007877208224732117,16679,0.9660584998551984,58,0.003359397625253403,AR
2012,Washington,31754,0.15556306736624487,6403,0.03136834163715015,181057,0.8869995052002959,4619,0.022628513200374283,AR
2023,White,2923,0.037789269553975435,3160,0.04085326438267615,71933,0.9299676793794441,453,0.0058564964447317385,AR
2034,Woodruff,90,0.012415505586977514,1965,0.2710718719823424,5098,0.7032694164712374,22,0.0030349013657056147,AR
2045,Yell,4226,0.19030892551562642,411,0.018508511213185627,21084,0.9494731153742232,287,0.012924434837431324,AR
2056,Alameda,341735,0.22572380101879055,199685,0.1318965198368244,800555,0.528784928452157,405618,0.2679199868952252,CA
2067,Alpine,131,0.11263972484952708,46,0.03955288048151333,736,0.6328460877042132,33,0.028374892519346516,CA
2078,Amador,4809,0.1264129120445823,1043,0.027417065348824984,34521,0.9074444035539667,438,0.011513590242363703,CA
2089,Butte,31364,0.14251699443818386,3704,0.016830855356428805,192596,0.8751499509251518,9380,0.04262241448253299,CA
2100,Calaveras,4781,0.10510002198285337,384,0.00844141569575731,42136,0.9262695097823698,578,0.0127060892503847,CA
2111,Colusa,11834,0.5510850330632393,236,0.010990034460277544,19719,0.9182732606873428,332,0.015460556952593834,CA
2122,Contra,257409,0.2444931598448748,102571,0.09742436316697806,726767,0.6903004957129709,157658,0.1497472994138638,CA
2133,Del,5153,0.17997345627270186,1127,0.03936155350656608,22775,0.7954386700195586,991,0.034611623358480025,CA
2144,El,22064,0.12177003653542612,1504,0.008300495601399605,164467,0.9076845811671468,6514,0.03595041778425334,CA
2155,Fresno,470597,0.504257174941709,55686,0.05966902688245782,725583,0.7774814411603347,95798,0.10265009943766287,CA
2166,Glenn,10561,0.37544882505599203,290,0.01030964485051015,25377,0.9021650254186071,767,0.02726723310462512,CA
2177,Humboldt,13337,0.0989435731560752,1616,0.01198866418386575,114796,0.8516402807246614,3121,0.023153849577874384,CA
2188,Imperial,140819,0.8036054646929249,6614,0.03774381683919787,156747,0.894501067144504,4030,0.02299782005775135,CA
2199,Inyo,3607,0.19483606114622157,162,0.008750607681088965,15257,0.8241235888294712,251,0.01355804029600821,CA
2210,Kern,415397,0.49322434983323576,53903,0.06400208024867995,700013,0.8311650223757342,39413,0.046797283803150534,CA
2221,Kings,78101,0.5098841839998955,12086,0.07890373039810934,124586,0.8133625811168997,6397,0.041762962382649794,CA
2232,Lake,11194,0.17282425776968088,1287,0.019870003550971887,57289,0.8844853406617159,814,0.01256735267326427,CA
2243,Lassen,6193,0.1779342048556242,3027,0.08697026289326246,28607,0.8219221376239046,428,0.012297083752334435,CA
2254,Los,4704043,0.478519025636748,920673,0.09365551014097058,7063131,0.7184973785453724,1398003,0.14221192990736917,CA
2265,Madera,81445,0.5379174151960266,6543,0.04321436119623798,130651,0.8629068477227095,3352,0.022138856599387087,CA
2276,Marin,39359,0.15562083853927786,7492,0.02962248335415711,218802,0.8651172721377849,14383,0.05686868367363077,CA
2287,Mariposa,1739,0.095324233952749,176,0.00964753604122129,16556,0.9075261744230664,235,0.012881653236857972,CA
2298,Mendocino,19606,0.22323177118914242,762,0.008676048640524662,76722,0.8735482989479437,1584,0.01803525071731111,CA
2309,Merced,141337,0.5504248806361915,11216,0.04367975449610169,211065,0.8219746239942675,20336,0.07919681592659808,CA
2320,Modoc,1373,0.14176561693340217,130,0.013422818791946308,8605,0.8884873515745999,120,0.0123902942694889,CA
2331,Mono,3803,0.2671771813966559,90,0.006322888857664746,13184,0.9262329633272446,206,0.014472390051988197,CA
2342,Monterey,231336,0.555185969156335,15276,0.03666105087332786,343849,0.8252072323738486,28593,0.06862067475916886,CA
2353,Napa,44292,0.3236347162752634,2936,0.021452892779377165,118030,0.8624267488930132,9624,0.07032106270733168,CA
2364,Nevada,8561,0.08665506002388809,411,0.004160171670344353,93047,0.9418284511205134,1221,0.012359050144745632,CA
2375,Orange,1019022,0.33754040708680433,59534,0.019720016442732156,2271617,0.7524494337956444,552290,0.18294030102389464,CA
2386,Placer,45206,0.1291422890575007,5126,0.014643706006033458,306208,0.8747600329097723,21311,0.06088022214096352,CA
2397,Plumas,1666,0.08350877192982456,201,0.010075187969924812,18272,0.915889724310777,150,0.007518796992481203,CA
2408,Riverside,1004418,0.45586321080980985,153737,0.0697747774733903,1789418,0.8121417925215083,141215,0.06409156677250637,CA
2419,Sacramento,307965,0.21657797447043128,156076,0.10976125190670054,936364,0.6585028119657459,212042,0.14911963003152692,CA
2430,San,31359,0.5644066881445619,643,0.011572865859145803,49358,0.88835694101978,1761,0.03169489390039776,CA
2441,San,1007322,0.4931951522712284,197281,0.0965907950339814,1591014,0.7789767244194569,138413,0.06776842023833246,CA
2452,San,998141,0.32136012072161235,173251,0.05577965665686517,2396598,0.7716054371087598,351893,0.11329499235187246,CA
2463,San,122190,0.15170156791807943,51606,0.0640699821096686,438709,0.5446668562056854,272778,0.33865987636924355,CA
2474,San,267994,0.3896711567094733,56782,0.08256269774799925,472760,0.6874069421179974,106710,0.15515947794528195,CA
2485,San,56295,0.20841277539400177,6221,0.023031101798136337,242371,0.8972948358649898,9177,0.033974669860391764,CA
2496,San,183534,0.2548509918601648,22826,0.03169564625736987,466514,0.647790358280498,183530,0.25484543755432804,CA
2507,Santa,182533,0.4297806513590386,10057,0.023679575806664282,367559,0.8654311627644145,22640,0.05330671137147055,CA
2518,Santa,482053,0.2696507344098039,51916,0.029040764247125067,1048542,0.5865332657602476,585181,0.3273384594902707,CA
2529,Santa,84586,0.3215537494202711,3517,0.013369878428003376,232594,0.8842062846411763,12285,0.04670143772761486,CA
2540,Shasta,15010,0.08466306806324066,1597,0.009007789453497358,158278,0.8927582336384814,4581,0.025838875069800496,CA
2551,Sierra,274,0.08467243510506799,15,0.0046353522867737945,2944,0.9097651421508035,21,0.0064894932014833125,CA
2562,Siskiyou,4714,0.10492109773197712,574,0.012775712791292929,39569,0.880700661042979,586,0.013042800863584766,CA
2573,Solano,100019,0.24141393417892615,63695,0.15373939489023786,251195,0.6063045340992747,63398,0.15302253170973076,CA
2584,Sonoma,121263,0.24996495712401057,8851,0.018244970316622693,427024,0.8802440633245383,19511,0.04021891490765171,CA
2595,Stanislaus,216795,0.4206687390124923,16885,0.032763632271159075,436783,0.8475331711160009,28687,0.0556642178834907,CA
2606,Sutter,27410,0.28911672257030147,2198,0.02318418665485307,71768,0.7569985022045018,14484,0.15277514081387253,CA
2617,Tehama,13985,0.21987610842085403,472,0.007420916923463933,58081,0.9131658386265015,734,0.011540154707251116,CA
2628,Trinity,1013,0.07338452622428282,97,0.007026948710518691,12178,0.8822080556360475,129,0.009345117357287743,CA
2639,Tulare,269536,0.607489947891311,9552,0.02152864174825553,393386,0.8866275400732045,17371,0.03915138565839058,CA
2650,Tuolumne,5950,0.10781720001449643,1225,0.02219765882651397,50369,0.9127133693328018,585,0.01060051462327402,CA
2661,Ventura,333655,0.40408450465419893,18051,0.02186129203372629,706240,0.8553165412386491,58756,0.07115849951435499,CA
2672,Yolo,61310,0.30473681594512647,5776,0.02870918037675829,154374,0.7673045379989065,27059,0.13449475620060639,CA
2683,Yuba,18217,0.25165773332596564,2681,0.037036525390948774,57709,0.7972177709012543,5211,0.07198706968005747,CA
2694,Adams,169287,0.3815219228558872,15200,0.03425622302604149,389470,0.8777481040758144,16898,0.03808300372987165,CO
2705,Alamosa,7129,0.4599651590425189,221,0.014258984450609717,13869,0.8948319246402994,193,0.012452416284921608,CO
2716,Arapahoe,106738,0.1856242022044374,61022,0.1061211571035543,456258,0.7934618153740205,30214,0.0525440765744615,CO
2727,Archuleta,2164,0.17939152781231865,62,0.005139683329188427,11334,0.9395672718229297,117,0.009699079830887839,CO
2738,Baca,358,0.09433465085638999,17,0.0044795783926218705,3633,0.9573122529644269,15,0.003952569169960474,CO
2749,Bent,1962,0.3013824884792627,509,0.07818740399385561,5636,0.8657450076804916,71,0.010906298003072197,CO
2760,Boulder,39581,0.13409742314494216,2821,0.00955733383926333,270581,0.9167078864096814,12389,0.04197299146920716,CO
2771,Broomfield,6354,0.11319141355660461,635,0.011312015676494166,50212,0.8944865057450788,3508,0.062492206288411865,CO
2782,Chaffee,1706,0.09579426132854175,300,0.016845415239485653,16979,0.9533943511707563,113,0.006345106406872929,CO
2793,Cheyenne,170,0.09289617486338798,14,0.007650273224043716,1705,0.9316939890710383,21,0.011475409836065573,CO
2804,Clear,453,0.04971466198419666,52,0.005706760316066725,8785,0.9641132572431957,52,0.005706760316066725,CO
2815,Conejos,4618,0.5571911196911197,64,0.007722007722007722,7755,0.9356901544401545,50,0.006032818532818533,CO
2826,Costilla,2277,0.6454081632653061,64,0.018140589569160998,3111,0.8818027210884354,62,0.017573696145124718,CO
2837,Crowley,1684,0.28845495032545393,562,0.09626584446728331,4945,0.8470366563891744,69,0.011819116135662899,CO
2848,Custer,216,0.05057363615078436,40,0.009365488176071178,4104,0.9608990868649029,18,0.00421446967923203,CO
2859,Delta,4374,0.1416221466731423,196,0.006346122713291242,29580,0.9577464788732394,187,0.0060547191193135825,CO
2870,Denver,193093,0.3194714219061769,64847,0.1072890436025638,486749,0.8053238343254789,21590,0.03572054916001284,CO
2881,Dolores,99,0.048011639185257034,13,0.006304558680892337,1920,0.9311348205625606,11,0.00533462657613967,CO
2892,Douglas,21714,0.07565774573784943,3692,0.012863977031598972,264291,0.9208649386940206,11005,0.038344546921112325,CO
2903,Eagle,15732,0.30180715957487625,411,0.007884740820319994,49914,0.9575643632736063,557,0.010685646318535856,CO
2914,Elbert,1308,0.05653038291987207,168,0.007260783127323018,22232,0.9608436338490794,184,0.007952286282306162,CO
2925,El,94865,0.15131721665007783,41394,0.06602672077176326,529446,0.8445084603016615,18064,0.028813516065640712,CO
2936,Fremont,5849,0.12487990264107436,1847,0.03943463501078207,43110,0.9204261588060721,301,0.006426543117620685,CO
2947,Garfield,15910,0.2834036944013965,521,0.009280535812892997,53074,0.9454033737686813,396,0.007053919734943622,CO
2958,Gilpin,283,0.051661190215407084,23,0.004198612632347572,5234,0.9554581964220519,76,0.013873676524278934,CO
2969,Grand,1128,0.07623682076236821,81,0.005474452554744526,14272,0.9645850229791836,122,0.008245471749121384,CO
2980,Gunnison,1260,0.0822884012539185,78,0.005094043887147335,14563,0.9510841170323929,90,0.005877742946708464,CO
2991,Hinsdale,41,0.048406139315230225,3,0.0035419126328217238,791,0.9338842975206612,9,0.010625737898465172,CO
3002,Huerfano,2272,0.3407829608519574,70,0.010499475026248688,6041,0.9061046947652618,61,0.009149542522873857,CO
3013,Jackson,124,0.08920863309352518,15,0.01079136690647482,1286,0.9251798561151079,11,0.007913669064748202,CO
3024,Jefferson,77016,0.14381186593543255,6257,0.01168368709304562,496355,0.926842976996749,14519,0.027111307799892816,CO
3035,Kiowa,79,0.056468906361686916,6,0.004288777698355968,1343,0.9599714081486777,5,0.0035739814152966403,CO
3046,Kit,1564,0.1889801836636056,226,0.027307878202029966,7819,0.94478008699855,42,0.005074915418076365,CO
3057,Lake,2815,0.3863043776588445,56,0.007684918347742555,6887,0.9451077260875532,52,0.007135995608618087,CO
3068,La,6113,0.1188582761369602,231,0.004491454570200852,46335,0.9009157900876903,328,0.006377476619159651,CO
3079,Larimer,31958,0.10630095430702143,2711,0.009017519466998407,282172,0.9385804142537346,6050,0.020123936840774754,CO
3090,Las,6344,0.41138706958044224,241,0.015628039686142275,14199,0.9207574087283574,119,0.007716749886518384,CO
3101,Lincoln,687,0.12552530604787138,281,0.051342956331079846,5014,0.9161337474876667,43,0.007856751324684816,CO
3112,Logan,3574,0.15720255113261491,916,0.04029030129755883,21116,0.9287882120079173,149,0.006553771717616011,CO
3123,Mesa,19564,0.13371334057807577,1052,0.0071900651343352944,138661,0.9477011612091886,1176,0.008037563306063028,CO
3134,Mineral,40,0.056338028169014086,6,0.008450704225352112,663,0.9338028169014084,2,0.0028169014084507044,CO
3145,Moffat,2005,0.14510059342886092,61,0.004414531770154871,13341,0.9654798089448545,82,0.005934288609060646,CO
3156,Montezuma,2870,0.11237714867457614,88,0.0034457104820079095,21619,0.8465092603469204,148,0.005795058537922393,CO
3167,Montrose,8124,0.1972658621275769,192,0.004662117864167254,39194,0.9517033727508923,283,0.006871767476871525,CO
3178,Morgan,9524,0.3378143510800553,832,0.029510871492923776,26358,0.9349129216472174,187,0.006632852126414358,CO
3189,Otero,7579,0.401962344205781,161,0.008538849111641475,17469,0.926491646778043,187,0.009917793688676744,CO
3200,Ouray,213,0.04781144781144781,4,0.0008978675645342312,4355,0.9775533108866442,26,0.005836139169472503,CO
3211,Park,812,0.04993235764358628,68,0.004181527487393925,15621,0.9605829541261838,108,0.006641249538802115,CO
3222,Phillips,853,0.19074239713774596,15,0.0033542039355992843,4370,0.9771914132379249,22,0.004919499105545617,CO
3233,Pitkin,1587,0.09246635203635728,93,0.0054186331061003325,16606,0.9675464662355067,202,0.011769504165938355,CO
3244,Prowers,4396,0.3503905627291567,87,0.006934481109516977,12106,0.9649290610553164,58,0.004622987406344652,CO
3255,Pueblo,66132,0.4146804868413627,3693,0.023156944261554957,145627,0.9131536208983113,1472,0.009230171121854562,CO
3266,Rio,656,0.09909365558912386,74,0.011178247734138972,6314,0.9537764350453172,40,0.006042296072507553,CO
3277,Rio,5074,0.42244609108317377,71,0.005911248022645908,11357,0.9455499125801349,68,0.005661476979435517,CO
3288,Routt,1644,0.07011557981831365,112,0.004776730498571246,22759,0.970657226937348,153,0.0065253550560839335,CO
3299,Saguache,2451,0.400359359686377,46,0.007513884351519112,5730,0.935968637700098,57,0.009310682783404117,CO
3310,San,96,0.1352112676056338,0,0.0,690,0.971830985915493,7,0.009859154929577466,CO
3321,San,625,0.08495310588555118,41,0.005572923746092157,7050,0.9582710343890173,55,0.007475873317928503,CO
3332,Sedgwick,267,0.11256323777403035,20,0.008431703204047217,2235,0.9422428330522765,26,0.010961214165261383,CO
3343,Summit,4032,0.143584630176988,254,0.009045261920871763,27042,0.9629998931661978,292,0.010398490082262027,CO
3354,Teller,1341,0.05717574827321566,114,0.004860578152980302,22440,0.9567664364287541,174,0.007418777180864671,CO
3365,Washington,398,0.08286487611909224,35,0.007287112221528212,4650,0.9681449094316052,20,0.00416406412658755,CO
3376,Weld,72446,0.28491760726786486,2965,0.011660832972824163,238558,0.9382074173123058,3290,0.012939001848428836,CO
3387,Yuma,2073,0.2064124265657672,24,0.002389724186000199,9810,0.9767997610275814,34,0.0033854425968336153,CO
3398,Fairfield,156086,0.16989618096600248,107088,0.11656293471091111,746506,0.8125553763195075,44119,0.04802256197249634,CT
3409,Hartford,137416,0.1536270316318568,130592,0.14599800106877978,701135,0.7838482332712488,39621,0.04429510843195696,CT
3420,Litchfield,8593,0.045264433206911085,2908,0.015318162663295406,180634,0.9515065318162663,3005,0.0158291192583228,CT
3431,Middlesex,7941,0.047924826641399666,8120,0.04900511174010393,149887,0.9045848748015957,4366,0.026349300228730756,CT
3442,New,130348,0.15104248142212706,118172,0.13693337922036086,691419,0.8011909769417687,31420,0.036408343559419645,CT
3453,New,23359,0.08523471565926548,17546,0.06402364488879969,232677,0.8490157085256609,11842,0.04321030450092135,CT
3464,Tolland,6714,0.04394525497280421,5266,0.03446763668257179,139114,0.9105451594111833,5293,0.03464436022803883,CT
3475,Windham,11446,0.09657523266311731,3267,0.0275652005163729,110478,0.9321543381230014,1466,0.012369324749618205,CT
3486,Kent,9524,0.05846100962482813,39899,0.24491136318994303,113051,0.6939390591239443,3420,0.020992928697701828,DE
3497,New,47156,0.0874902131038654,131115,0.24326234818715142,370379,0.6871774034947105,23949,0.044433436118934445,DE
3508,Sussex,17162,0.08673327572003982,25764,0.1302060433312613,163183,0.8246938662057604,2099,0.010607921322477776,DE
3519,District,55257,0.09141653693504706,311823,0.5158763377797777,252131,0.41712258852218453,21788,0.03604581332212761,DC
3530,Alachua,20929,0.08456264116332723,50908,0.20569138211776306,176387,0.7126833860612451,13571,0.0548329878746005,FL
3541,Baker,549,0.02025381834280233,3696,0.1363535748542758,22789,0.8407363683317347,144,0.005312476942374382,FL
3552,Bay,8227,0.0486022496337256,18498,0.10927973911810578,141186,0.8340776974337162,3463,0.020458197457346755,FL
3563,Bradford,1052,0.036938202247191014,5857,0.20565308988764044,21953,0.7708216292134832,159,0.005582865168539326,FL
3574,Brevard,44336,0.08156402175972685,56354,0.10367328767249293,459951,0.8461623369814174,11784,0.021678780954903942,FL
