,County Name,State,month0.0_x,month1.0_x,month2.0_x,month3.0_x,month4.0_x,month5.0_x,month6.0_x,month7.0_x,month8.0_x,month9.0_x,month0.0_y,month1.0_y,month2.0_y,month3.0_y,month4.0_y,month5.0_y,month6.0_y,month7.0_y,month8.0_y,month9.0_y,population
1688,Boyd County,NE,0,0,0,0,1,1,1,10,30,76,0,0,0,0,0,0,0,0,0,0,1919
1689,Brown County,NE,0,0,0,0,0,0,0,3,38,81,0,0,0,0,0,0,0,0,0,0,2955
1690,Buffalo County,NE,0,0,10,114,166,187,329,682,1120,1957,0,0,1,1,1,1,1,3,6,18,49659
1691,Burt County,NE,0,0,0,4,8,14,19,66,81,144,0,0,0,0,0,0,0,0,0,1,6459
1692,Butler County,NE,0,0,0,6,49,51,56,94,125,295,0,0,0,0,0,0,0,0,1,2,8016
1693,Cass County,NE,0,0,2,6,53,68,154,256,343,577,0,0,0,0,0,1,1,2,2,4,26248
1694,Cedar County,NE,0,0,0,4,8,17,21,48,89,155,0,0,0,0,0,0,0,0,0,0,8402
1695,Chase County,NE,0,0,0,0,1,1,6,11,24,157,0,0,0,0,0,0,0,0,0,0,3924
1696,Cherry County,NE,0,0,0,1,1,2,4,21,51,77,0,0,0,0,0,0,0,0,4,4,5689
1697,Cheyenne County,NE,0,0,0,7,9,19,26,28,43,116,0,0,0,0,0,0,0,0,0,0,8910
1698,Clay County,NE,0,0,0,10,24,27,47,57,80,189,0,0,0,0,0,0,0,0,0,1,6203
1699,Colfax County,NE,0,0,1,161,620,670,692,729,794,950,0,0,0,0,4,4,4,5,5,7,10709
1700,Cuming County,NE,0,0,1,7,34,35,57,83,158,319,0,0,0,0,0,0,0,0,0,3,8846
1701,Custer County,NE,0,0,0,26,31,40,42,74,91,243,0,0,0,3,3,3,4,4,4,5,10777
1702,Dakota County,NE,0,0,0,918,1675,1765,1901,2010,2240,2573,0,0,0,2,22,36,41,42,43,49,20026
1703,Dawes County,NE,0,0,0,0,1,4,8,76,130,257,0,0,0,0,0,0,0,0,0,4,8589
1704,Dawson County,NE,0,0,1,543,839,860,942,1005,1090,1328,0,0,0,2,7,7,9,11,13,15,23595
1705,Deuel County,NE,0,0,0,0,0,0,1,3,4,13,0,0,0,0,0,0,0,0,0,0,1794
1706,Dixon County,NE,0,0,0,13,29,49,56,61,95,168,0,0,0,0,0,1,2,2,2,2,5636
1707,Dodge County,NE,0,0,5,111,487,689,755,912,1227,1723,0,0,0,0,1,8,8,11,12,20,36565
1708,Douglas County,NE,0,0,123,878,4476,7200,10241,13482,16424,23112,0,0,1,18,41,95,131,158,193,232,571327
1709,Dundy County,NE,0,0,0,0,0,0,1,8,12,29,0,0,0,0,0,0,0,0,1,1,1693
1710,Fillmore County,NE,0,0,0,2,7,14,22,31,57,120,0,0,0,0,1,1,1,1,1,2,5462
1711,Franklin County,NE,0,0,0,5,6,7,9,20,31,94,0,0,0,0,0,0,0,0,0,0,2979
1712,Frontier County,NE,0,0,0,1,1,1,3,6,8,43,0,0,0,0,0,0,0,0,0,0,2627
1713,Furnas County,NE,0,0,0,4,9,10,15,27,40,106,0,0,0,0,0,1,1,1,2,3,4676
1714,Gage County,NE,0,0,2,38,45,54,81,132,265,578,0,0,1,3,3,3,4,4,5,5,21513
1715,Garden County,NE,0,0,0,0,2,4,4,7,10,44,0,0,0,0,0,0,0,0,0,0,1837
1716,Garfield County,NE,0,0,0,0,0,1,3,6,11,35,0,0,0,0,0,0,0,0,0,0,1969
1717,Gosper County,NE,0,0,1,11,13,13,15,24,39,61,0,0,0,0,0,0,0,0,0,0,1990
1718,Grant County,NE,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,623
1719,Greeley County,NE,0,0,0,2,2,3,8,12,32,48,0,0,0,0,0,0,0,0,0,0,2356
1720,Hall County,NE,0,0,27,1256,1522,1595,1708,1849,2039,2741,0,0,1,29,43,45,45,46,47,50,61353
1721,Hamilton County,NE,0,0,3,45,55,64,95,105,140,243,0,0,0,8,11,12,12,12,12,12,9324
1722,Harlan County,NE,0,0,0,0,0,1,1,6,24,63,0,0,0,0,0,0,0,0,0,0,3380
1723,Hayes County,NE,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,922
1724,Hitchcock County,NE,0,0,0,1,1,1,1,2,6,52,0,0,0,0,0,0,0,0,0,0,2762
1725,Holt County,NE,0,0,0,1,1,3,7,20,93,309,0,0,0,0,0,0,0,0,1,4,10067
1726,Hooker County,NE,0,0,0,0,0,1,4,4,13,22,0,0,0,0,0,0,0,0,1,1,682
1727,Howard County,NE,0,0,0,17,42,46,54,63,100,164,0,0,0,0,4,4,4,5,5,5,6445
1728,Jefferson County,NE,0,0,0,4,7,10,14,19,32,102,0,0,0,0,0,0,0,0,0,0,7046
1729,Johnson County,NE,0,0,0,4,6,7,11,23,65,113,0,0,0,0,0,0,0,0,0,0,5071
1730,Kearney County,NE,0,0,1,4,11,15,28,111,149,256,0,0,0,0,0,0,0,0,0,0,6495
1731,Keith County,NE,0,0,0,1,2,4,18,46,65,117,0,0,0,0,0,0,0,0,0,0,8034
1732,Keya Paha County,NE,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,806
1733,Kimball County,NE,0,0,5,8,8,10,15,15,17,64,0,0,0,0,0,0,0,0,0,0,3632
1734,Knox County,NE,0,0,2,2,10,21,30,66,181,279,0,0,0,0,0,0,0,0,0,1,8332
1735,Lancaster County,NE,0,0,14,330,1244,1756,3028,4050,6490,9350,0,0,0,1,8,12,15,21,24,45,319090
1736,Lincoln County,NE,0,0,13,33,47,58,93,270,439,969,0,0,1,2,2,2,2,2,4,8,34914
1737,Logan County,NE,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,748
1738,Loup County,NE,0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,664
1739,McPherson County,NE,0,0,0,0,0,0,4,6,6,10,0,0,0,0,0,0,0,0,0,0,494
1740,Madison County,NE,0,0,5,149,318,367,414,602,847,1488,0,0,1,3,4,4,5,5,5,10,35099
1741,Merrick County,NE,0,0,1,19,32,39,47,67,82,152,0,0,0,0,0,0,0,1,1,1,7755
1742,Morrill County,NE,0,0,0,1,11,44,58,66,79,131,0,0,0,0,0,0,0,0,0,0,4642
1743,Nance County,NE,0,0,0,3,4,4,8,11,50,107,0,0,0,0,0,0,0,0,0,0,3519
1744,Nemaha County,NE,0,0,1,1,4,6,19,80,130,171,0,0,0,0,0,0,0,0,0,0,6972
1745,Nuckolls County,NE,0,0,0,0,1,2,5,10,17,106,0,0,0,0,0,0,0,0,0,0,4148
1746,Otoe County,NE,0,0,1,2,7,25,42,114,167,327,0,0,0,0,0,0,0,1,1,1,16012
1747,Pawnee County,NE,0,0,0,0,0,0,7,10,19,32,0,0,0,0,0,0,0,0,0,0,2613
1748,Perkins County,NE,0,0,0,0,0,0,15,29,32,47,0,0,0,0,0,0,1,7,10,10,2891
1749,Phelps County,NE,0,0,0,6,20,26,34,68,110,323,0,0,0,0,0,0,0,0,0,2,9034
1750,Pierce County,NE,0,0,0,1,6,8,17,60,109,224,0,0,0,0,0,0,0,2,8,8,7148
1751,Platte County,NE,0,0,2,157,603,665,764,872,1135,1708,0,0,0,0,1,3,3,3,4,7,33470
1752,Polk County,NE,0,0,0,9,11,12,24,33,65,202,0,0,0,0,0,0,0,1,1,4,5213
1753,Red Willow County,NE,0,0,0,3,5,6,15,19,42,271,0,0,0,0,0,0,0,0,0,0,10724
1754,Richardson County,NE,0,0,0,0,1,5,20,34,57,125,0,0,0,0,0,1,1,1,1,2,7865
1755,Rock County,NE,0,0,0,0,0,1,2,9,44,59,0,0,0,0,0,0,0,0,1,1,1357
1756,Saline County,NE,0,0,0,212,506,536,581,634,746,971,0,0,0,0,2,2,2,2,2,2,14224
1757,Sarpy County,NE,0,0,25,142,680,1192,1978,2841,3778,6105,0,0,0,1,4,8,9,15,16,38,187196
1758,Saunders County,NE,0,0,3,9,40,79,128,226,489,710,0,0,0,0,1,2,2,2,3,4,21578
1759,Scotts Bluff County,NE,0,0,3,34,112,216,284,358,424,959,0,0,0,0,0,3,6,6,8,9,35618
1760,Seward County,NE,0,0,0,8,28,36,94,164,239,402,0,0,0,1,1,1,1,2,3,3,17284
1761,Sheridan County,NE,0,0,0,0,0,5,9,23,49,147,0,0,0,0,0,0,0,0,0,0,5246
1762,Sherman County,NE,0,0,0,2,4,5,7,16,26,58,0,0,0,0,0,0,0,1,2,3,3001
1763,Sioux County,NE,0,0,0,0,0,5,5,6,7,12,0,0,0,0,0,0,0,0,0,0,1166
1764,Stanton County,NE,0,0,0,5,20,21,26,33,41,84,0,0,0,0,0,0,0,0,0,0,5920
1765,Thayer County,NE,0,0,0,0,1,1,25,27,31,71,0,0,0,0,0,0,0,0,0,0,5003
1766,Thomas County,NE,0,0,0,0,1,1,1,3,5,14,0,0,0,0,0,0,0,0,0,0,722
1767,Thurston County,NE,0,0,0,6,49,126,200,223,266,349,0,0,0,0,0,1,4,4,4,4,7224
1768,Valley County,NE,0,0,0,1,4,8,10,19,43,94,0,0,0,0,0,0,0,0,0,1,4158
1769,Washington County,NE,0,0,19,22,32,51,101,176,279,532,0,0,0,1,1,1,1,1,4,7,20729
1770,Wayne County,NE,0,0,0,1,18,28,35,54,169,369,0,0,0,0,0,0,0,0,0,1,9385
1771,Webster County,NE,0,0,0,5,5,7,9,13,18,123,0,0,0,0,0,0,0,0,0,0,3487
1772,Wheeler County,NE,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,783
1773,York County,NE,0,0,1,12,36,44,69,113,182,534,0,0,0,0,0,0,0,0,2,2,13679
1774,Statewide Unallocated,NV,0,0,0,18,18,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0
1775,Churchill County,NV,0,0,0,3,7,13,44,84,154,228,0,0,0,1,1,1,1,1,3,4,24909
1776,Clark County,NV,0,0,1279,4274,6719,16180,42167,59420,67176,81684,0,0,39,218,343,432,688,1125,1391,1515,2266715
1777,Douglas County,NV,0,0,7,21,32,70,169,247,308,420,0,0,0,0,0,0,0,1,1,1,48905
1778,Elko County,NV,0,0,8,15,24,129,467,803,971,1464,0,0,0,1,1,1,2,4,10,14,52778
1779,Esmeralda County,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873
1780,Eureka County,NV,0,0,0,0,0,1,2,6,10,11,0,0,0,0,0,0,0,0,0,0,2029
1781,Humboldt County,NV,0,0,9,49,78,84,96,111,129,178,0,0,0,3,4,4,4,4,4,4,16831
1782,Lander County,NV,0,0,0,7,20,35,50,59,74,110,0,0,0,0,0,0,1,1,1,4,5532
1783,Lincoln County,NV,0,0,0,0,2,2,3,6,7,49,0,0,0,0,0,0,0,0,0,0,5183
1784,Lyon County,NV,0,0,2,34,65,121,201,326,439,622,0,0,0,0,1,2,5,6,7,13,57510
1785,Mineral County,NV,0,0,0,4,4,5,11,12,13,18,0,0,0,0,0,0,0,0,0,0,4505
1786,Nye County,NV,0,0,7,37,62,114,318,469,513,707,0,0,0,0,2,3,9,14,15,16,46523
1787,Pershing County,NV,0,0,0,0,0,6,13,20,22,24,0,0,0,0,0,0,0,0,0,0,6725
1788,Storey County,NV,0,0,0,0,1,2,4,6,10,24,0,0,0,0,0,0,0,0,0,0,4123
1789,Washoe County,NV,0,0,229,977,1585,2804,5186,7174,9542,13338,0,0,4,33,61,76,114,137,159,197,471519
1790,White Pine County,NV,0,0,1,3,3,5,13,25,65,121,0,0,0,0,0,0,1,1,1,1,9580
1791,Carson City,NV,0,0,9,48,99,161,308,408,494,726,0,0,0,1,4,5,7,8,8,8,55916
1792,Statewide Unallocated,NH,0,0,0,19,10,1,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0
1793,Belknap County,NH,0,0,14,39,63,81,105,125,148,238,0,0,0,0,0,1,4,4,4,5,61303
1794,Carroll County,NH,0,0,17,32,48,60,89,104,123,156,0,0,0,0,0,0,1,1,2,2,48910
1795,Cheshire County,NH,0,0,9,40,57,72,90,129,152,200,0,0,0,2,2,2,2,3,3,3,76085
1796,Coos County,NH,0,0,1,2,5,7,16,18,22,71,0,0,0,0,0,0,0,0,0,0,31563
1797,Grafton County,NH,0,2,38,53,75,86,103,113,144,236,0,0,0,1,1,1,1,1,1,1,89886
1798,Hillsborough County,NH,0,0,194,1109,2528,3295,3755,4027,4426,5533,0,0,6,42,149,250,278,286,289,322,417025
1799,Merrimack County,NH,0,0,36,195,352,414,458,500,592,926,0,0,0,4,14,18,21,23,23,29,151391
1800,Rockingham County,NH,0,0,190,862,1320,1479,1629,1805,2036,2678,0,0,1,28,76,89,95,100,103,105,309769
1801,Strafford County,NH,0,0,36,155,271,292,328,383,562,740,0,0,0,9,13,13,13,13,13,14,130633
1802,Sullivan County,NH,0,0,5,12,19,34,40,47,58,86,0,0,0,0,1,1,1,1,1,1,43146
1803,Statewide Unallocated,NJ,0,0,4808,641,946,672,656,368,329,522,0,0,5,0,0,0,0,0,0,0,0
1804,Atlantic County,NJ,0,0,72,1075,2251,2898,3381,3752,4128,5208,0,0,1,49,162,219,251,251,256,266,263670
1805,Bergen County,NJ,0,0,4866,16185,18333,19474,20494,21600,22510,25235,0,0,132,1210,1584,1994,2030,2033,2045,2062,932202
1806,Burlington County,NJ,0,0,367,3043,4680,5221,5812,6395,7184,8587,0,0,9,149,297,429,470,481,499,514,445349
1807,Camden County,NJ,0,0,406,3973,6603,7406,8334,9157,9962,11729,0,0,7,163,339,503,573,590,611,635,506471
1808,Cape May County,NJ,0,0,44,344,628,713,809,905,1023,1129,0,0,0,24,50,73,87,94,97,100,92039
1809,Cumberland County,NJ,0,0,36,881,2345,2991,3228,3573,3802,4034,0,0,1,17,78,146,155,155,160,162,149527
1810,Essex County,NJ,0,0,3067,14521,17752,18804,19505,20324,21121,24970,0,0,118,1282,1672,2030,2102,2115,2128,2144,798975
1811,Gloucester County,NJ,0,0,183,1384,2262,2610,3080,3685,4670,5550,0,0,2,51,148,182,209,219,228,248,291636
1812,Hudson County,NJ,0,0,2835,15769,18455,18874,19497,20144,20732,23357,0,0,59,845,1188,1454,1501,1508,1517,1530,672391
1813,Hunterdon County,NJ,0,0,148,661,999,1083,1136,1212,1332,1603,0,0,0,37,60,124,124,124,125,127,124371
1814,Mercer County,NJ,0,0,484,4504,7004,7693,8027,8333,8663,9340,0,0,5,255,477,585,615,627,636,639,367430
1815,Middlesex County,NJ,0,0,2125,12597,16021,16852,17700,18456,19604,22444,0,0,56,639,997,1323,1400,1417,1429,1447,825062
1816,Monmouth County,NJ,0,0,1743,6290,8289,9211,10093,10734,11949,14242,0,0,48,382,608,814,856,858,867,873,618795
1817,Morris County,NJ,0,0,1298,5517,6512,6777,7144,7491,7902,9243,0,0,43,449,617,801,827,829,830,838,491845
1818,Ocean County,NJ,0,0,1685,6871,8817,9631,10439,11181,13665,16804,0,0,45,440,743,961,1015,1022,1049,1067,607186
1819,Passaic County,NJ,0,0,2216,13364,16234,16920,17465,18351,19113,21060,0,0,34,632,931,1187,1239,1245,1254,1261,501826
1820,Salem County,NJ,0,0,25,270,645,779,869,980,1072,1180,0,0,2,13,42,76,83,88,88,89,62385
1821,Somerset County,NJ,0,0,641,3703,4605,4912,5186,5420,5830,6527,0,0,23,295,419,527,555,566,577,595,328934
1822,Sussex County,NJ,0,0,210,969,1123,1198,1300,1399,1511,1739,0,0,8,115,148,194,195,197,197,197,140488
1823,Union County,NJ,0,0,2487,13225,15868,16297,16545,17103,17727,20413,0,0,45,737,1078,1325,1347,1351,1356,1373,556341
1824,Warren County,NJ,0,0,149,957,1173,1243,1329,1395,1445,1607,0,0,3,86,132,160,170,171,171,171,105267
1825,Statewide Unallocated,NM,0,0,2,0,342,909,1265,1320,1379,1713,0,0,0,0,0,0,0,0,0,0,0
1826,Bernalillo County,NM,0,0,202,920,1499,2277,4800,5809,6607,11451,0,0,7,40,72,87,123,156,177,205,679121
1827,Catron County,NM,0,0,1,1,2,2,4,5,9,10,0,0,0,1,1,1,1,1,1,1,3527
1828,Chaves County,NM,0,0,13,23,48,100,348,727,1222,2095,0,0,0,1,2,2,5,6,12,19,64615
1829,Cibola County,NM,0,0,8,68,145,214,333,397,426,635,0,0,0,3,6,14,17,20,21,23,26675
1830,Colfax County,NM,0,0,0,5,5,9,13,19,36,46,0,0,0,0,0,1,1,1,1,1,11941
1831,Curry County,NM,0,0,6,18,55,182,459,672,851,1615,0,0,0,0,0,0,2,4,6,12,48954
1832,De Baca County,NM,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1748
1833,Eddy County,NM,0,0,4,13,23,84,247,492,861,1522,0,0,1,1,1,1,4,5,11,24,58460
1834,Grant County,NM,0,0,1,15,15,20,67,82,124,194,0,0,0,0,0,0,2,2,2,4,26998
1835,Guadalupe County,NM,0,0,0,15,20,20,31,32,34,46,0,0,0,0,0,0,0,1,1,1,4300
1836,Harding County,NM,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,625
1837,Hidalgo County,NM,0,0,0,0,1,54,88,98,101,122,0,0,0,0,0,0,0,2,2,2,4198
1838,Lea County,NM,0,0,2,12,26,142,626,1131,1448,2202,0,0,0,0,0,0,4,12,24,29,71070
1839,Lincoln County,NM,0,0,0,2,4,12,99,169,215,387,0,0,0,0,0,0,1,2,3,6,19572
1840,Los Alamos County,NM,0,0,0,6,6,8,20,27,33,48,0,0,0,0,0,0,0,0,0,0,19369
1841,Luna County,NM,0,0,0,7,9,82,225,316,424,1123,0,0,0,1,1,3,3,5,7,12,23709
1842,McKinley County,NM,0,0,31,1144,2480,3408,3999,4203,4343,4707,0,0,0,21,114,172,220,242,257,261,71367
1843,Mora County,NM,0,0,0,0,0,0,6,6,7,15,0,0,0,0,0,0,0,0,0,0,4521
1844,Otero County,NM,0,0,2,6,22,44,183,218,270,547,0,0,0,0,3,6,10,12,13,13,67490
1845,Quay County,NM,0,0,0,4,4,6,31,62,74,106,0,0,0,1,1,1,1,2,2,2,8253
1846,Rio Arriba County,NM,0,0,5,24,49,105,294,358,400,520,0,0,0,0,1,1,4,13,13,15,38921
1847,Roosevelt County,NM,0,0,1,10,41,62,140,201,285,478,0,0,0,0,0,1,1,1,4,9,18500
1848,Sandoval County,NM,0,0,66,416,572,740,1082,1247,1375,2076,0,0,2,19,27,29,33,37,42,49,146748
1849,San Juan County,NM,0,0,50,736,1813,2472,2999,3192,3359,3833,0,0,0,57,124,163,181,191,199,204,123958
1850,San Miguel County,NM,0,0,1,2,15,22,41,81,101,186,0,0,0,0,0,0,0,0,0,0,27277
1851,Santa Fe County,NM,0,0,52,107,148,246,576,821,1028,1835,0,0,0,0,3,3,3,4,6,14,150358
1852,Sierra County,NM,0,0,0,1,1,13,29,37,47,119,0,0,0,0,0,0,0,1,1,1,10791
1853,Socorro County,NM,0,0,4,45,52,60,72,77,107,258,0,0,0,2,5,5,6,6,6,13,16637
1854,Taos County,NM,0,0,13,20,30,43,96,115,146,255,0,0,0,0,0,1,1,3,4,5,32723
1855,Torrance County,NM,0,0,3,16,32,43,59,63,76,104,0,0,0,0,1,1,1,1,1,1,15461
1856,Union County,NM,0,0,0,3,4,8,27,31,31,41,0,0,0,0,0,0,0,2,2,2,4059
1857,Valencia County,NM,0,0,5,50,77,132,357,513,585,1043,0,0,0,1,2,2,4,4,4,5,76688
1858,Statewide Unallocated,NY,0,0,0,69,69,69,69,69,69,69,0,0,559,75,99,101,103,106,107,112,0
1859,Albany County,NY,0,0,267,1258,1900,2125,2515,2770,3120,3705,0,0,4,36,100,109,116,122,123,128,305506
1860,Allegany County,NY,0,0,14,35,48,62,74,89,114,336,0,0,1,2,2,2,2,2,4,12,46091
1861,Bronx County,NY,0,0,11086,38916,45466,47758,49626,51610,53091,55661,0,0,480,3709,4482,4765,4854,4909,4952,4992,1418207
1862,Broome County,NY,0,0,56,327,578,729,1048,1307,1673,3662,0,0,4,17,50,59,72,82,85,103,190488
1863,Cattaraugus County,NY,0,0,9,53,89,124,158,205,276,527,0,0,0,2,4,6,6,6,8,19,76117
1864,Cayuga County,NY,0,0,6,51,93,119,144,178,220,429,0,0,0,2,2,2,2,2,2,3,76576
1865,Chautauqua County,NY,0,0,9,36,86,127,231,394,590,976,0,0,1,2,2,3,4,4,4,4,126903
1866,Chemung County,NY,0,0,35,125,137,144,163,203,510,1797,0,0,0,2,2,2,2,2,5,17,83456
1867,Chenango County,NY,0,0,32,99,133,146,209,228,253,413,0,0,0,1,5,6,6,6,6,7,47207
1868,Clinton County,NY,0,0,30,66,97,101,127,150,162,255,0,0,0,4,4,4,4,5,5,5,80485
1869,Columbia County,NY,0,0,42,209,391,472,519,569,595,723,0,0,2,16,40,47,47,47,47,50,59461
1870,Cortland County,NY,0,0,10,28,41,47,91,100,184,567,0,0,0,1,1,1,1,1,1,1,47581
1871,Delaware County,NY,0,0,24,61,82,91,103,115,136,181,0,0,1,2,2,4,4,4,5,6,44135
1872,Dutchess County,NY,0,0,809,3086,3936,4225,4504,4865,5137,5525,0,0,8,75,142,151,153,153,156,165,294218
1873,Erie County,NY,0,0,802,3710,6173,7370,8548,9872,11500,13262,0,0,22,235,512,573,594,606,625,653,918702
1874,Essex County,NY,0,0,6,29,38,42,55,129,169,199,0,0,0,0,0,0,0,6,14,14,36885
1875,Franklin County,NY,0,0,10,15,23,32,50,58,66,82,0,0,0,0,0,0,1,1,1,1,50022
1876,Fulton County,NY,0,0,6,82,212,260,282,311,339,365,0,0,0,4,22,26,28,28,28,28,53383
1877,Genesee County,NY,0,0,16,155,202,238,272,295,330,406,0,0,1,3,5,5,6,6,6,6,57280
1878,Greene County,NY,0,0,23,151,241,260,289,307,325,510,0,0,0,3,13,13,13,13,14,15,47188
1879,Hamilton County,NY,0,0,2,3,5,6,7,14,15,18,0,0,0,0,1,1,1,1,1,1,4416
1880,Herkimer County,NY,0,0,14,62,111,164,240,297,338,394,0,0,3,3,3,3,5,10,10,10,61319
1881,Jefferson County,NY,0,0,18,62,74,90,130,150,172,214,0,0,0,0,0,0,1,1,1,1,109834
1882,Kings County,NY,0,0,15700,46839,56242,59855,62494,64998,68844,75779,0,0,485,5508,6754,7111,7248,7290,7329,7400,2559903
1883,Lewis County,NY,0,0,2,9,20,30,34,49,50,139,0,0,0,5,5,5,5,5,5,5,26296
1884,Livingston County,NY,0,0,16,83,119,130,166,183,208,327,0,0,1,1,3,4,4,6,6,6,62914
1885,Madison County,NY,0,0,70,151,317,359,399,461,497,577,0,0,2,6,8,9,9,9,9,9,70941
1886,Monroe County,NY,0,0,464,1566,2989,3833,4742,5452,6085,7493,0,0,14,87,209,245,250,257,260,261,741770
1887,Montgomery County,NY,0,0,10,56,93,119,155,206,235,272,0,0,0,4,4,4,4,8,9,9,49221
1888,Nassau County,NY,0,0,12024,36780,40572,41910,43271,44677,46857,50007,0,0,143,1770,2127,2184,2194,2198,2201,2215,1356924
1889,New York County,NY,0,1,8452,22741,26814,28596,30518,32119,33561,36400,0,0,215,2254,2929,3089,3146,3170,3178,3198,1628706
1890,Niagara County,NY,0,0,94,474,1048,1248,1444,1618,1788,2108,0,0,0,26,68,85,88,89,89,90,209281
1891,Oneida County,NY,0,0,71,489,1049,1672,2081,2274,2436,2784,0,0,2,16,57,94,115,120,123,129,228671
1892,Onondaga County,NY,0,0,252,952,2228,2897,3477,3892,4424,5603,0,0,4,34,129,166,173,179,182,186,460528
1893,Ontario County,NY,0,0,28,95,209,268,349,391,475,697,0,0,0,4,20,26,27,28,28,29,109777
1894,Orange County,NY,0,0,2397,8967,10449,10744,11088,11433,12143,13743,0,0,40,252,369,403,407,409,413,420,384940
1895,Orleans County,NY,0,0,9,97,241,282,295,306,336,413,0,0,0,9,38,54,55,55,55,55,40352
1896,Oswego County,NY,0,0,26,66,110,206,244,303,503,639,0,0,0,2,2,3,3,3,3,4,117124
1897,Otsego County,NY,0,0,21,67,73,84,112,144,341,410,0,0,1,3,4,4,4,4,4,5,59493
1898,Putnam County,NY,0,0,252,1013,1262,1332,1425,1501,1617,1833,0,0,1,45,60,63,63,63,63,64,98320
1899,Queens County,NY,0,0,18823,53640,62293,65568,68041,70222,72556,77213,0,0,590,5279,6274,7063,7177,7222,7253,7294,2253858
1900,Rensselaer County,NY,0,0,71,322,493,556,734,838,919,1111,0,0,1,16,25,32,35,41,42,43,158714
1901,Richmond County,NY,0,0,3754,12195,13562,14125,14781,15288,15989,17457,0,0,96,769,994,1053,1076,1083,1086,1095,476143
1902,Rockland County,NY,0,0,4289,12025,13223,13612,13880,14255,15452,18110,0,0,69,411,500,506,507,508,509,513,325789
1903,St. Lawrence County,NY,0,0,43,177,205,220,261,275,327,409,0,0,0,2,2,3,4,4,4,4,107740
1904,Saratoga County,NY,0,0,141,363,484,555,726,844,1066,1383,0,0,0,13,14,15,15,15,15,17,229863
1905,Schenectady County,NY,0,0,110,527,696,816,1032,1263,1410,1591,0,0,5,22,30,35,39,43,46,48,155299
1906,Schoharie County,NY,0,0,9,45,51,58,68,69,85,113,0,0,0,1,2,2,2,2,2,2,30999
1907,Schuyler County,NY,0,0,3,7,12,13,22,26,43,139,0,0,0,0,0,0,0,0,0,3,17807
1908,Seneca County,NY,0,0,6,45,59,70,85,100,107,148,0,0,0,1,1,1,1,1,1,2,34016
1909,Steuben County,NY,0,0,46,218,242,268,290,315,453,1041,0,0,1,19,29,29,39,39,43,70,95379
1910,Suffolk County,NY,0,0,10154,34855,39980,41491,43300,44820,46517,49300,0,0,96,1256,1909,1981,1997,2002,2015,2020,1476601
1911,Sullivan County,NY,0,0,168,951,1392,1453,1483,1529,1604,1800,0,0,5,16,33,35,37,37,37,37,75432
1912,Tioga County,NY,0,0,7,90,131,143,188,209,249,672,0,0,0,8,17,19,21,21,21,32,48203
1913,Tompkins County,NY,0,0,84,129,164,178,230,265,421,639,0,0,0,0,0,0,0,0,0,0,102180
1914,Ulster County,NY,0,0,263,1341,1696,1790,2026,2175,2280,2538,0,0,4,28,78,81,81,82,84,86,177573
1915,Warren County,NY,0,0,19,188,255,264,300,321,391,461,0,0,0,10,29,30,30,30,30,30,63944
1916,Washington County,NY,0,0,15,186,237,246,255,267,302,340,0,0,0,5,14,14,14,14,14,14,61204
1917,Wayne County,NY,0,0,30,75,116,176,245,280,323,530,0,0,0,1,2,2,2,3,3,4,89918
1918,Westchester County,NY,0,10,12351,29884,33633,34912,35974,36984,38239,40681,0,0,71,1086,1378,1425,1445,1452,1456,1471,967506
1919,Wyoming County,NY,0,0,15,69,86,95,112,126,137,196,0,0,1,4,4,4,4,4,4,5,39859
1920,Yates County,NY,0,0,2,19,39,46,55,62,64,128,0,0,0,1,6,6,6,6,6,6,24913
1921,Statewide Unallocated,NC,0,0,0,3,2,3,0,1166,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,Alamance County,NC,0,0,14,124,368,1179,2189,3209,3977,5229,0,0,0,2,20,37,41,46,55,76,169509
1923,Alexander County,NC,0,0,2,4,38,101,265,401,534,867,0,0,0,0,0,1,2,2,7,9,37497
1924,Alleghany County,NC,0,0,2,6,18,36,67,202,237,305,0,0,0,0,0,0,0,0,0,1,11137
1925,Anson County,NC,0,0,3,30,66,138,301,441,616,729,0,0,0,0,1,1,2,3,6,9,24446
1926,Ashe County,NC,0,0,0,5,36,54,119,200,269,428,0,0,0,0,0,1,1,1,1,3,27203
1927,Avery County,NC,0,0,0,0,2,13,81,138,362,620,0,0,0,0,0,0,0,0,0,0,17557
1928,Beaufort County,NC,0,0,7,21,36,93,339,586,981,1383,0,0,0,0,0,0,2,9,25,40,46994
